id_mpio,entidad,mpio,clasificacion_2000,grado_idh_2005,idh_2000,clasificacion_2005,idh_2005,tasa_moralidad_infantil_2000,tasa_mortalidad_infantil_2005,tasa_alfabetizacion_2000,tasa_alfabetizacion_2005,tasa_asistencia_escolar_2000,tasa_asistencia_escolar_2005,usd_ppc_2000,usd_ppc_2005,indice_salud_2000,indice_salud_2005,indice_educacion_2000,indice_educacion_2005,indice_ingreso_2000,indice_ingreso_2005
15048,México,Jocotitlán,559,medio,0.7670,861,0.7808,25.1714,23.33875,89.59272,91.24465,62.46428,66.81936,6105.023293,6108.897987,0.8094237,0.8251766,0.8054991,0.8310289,0.6862591,0.686365
32029,Zacatecas,Miguel Auza,511,medio,0.7708,862,0.7807,25.66319,19.39335,93.78961,94.48716,53.93446,54.79046,6716.717722,5560.350722,0.8051965,0.8590897,0.8050456,0.8125492,0.7021964,0.6706618
04007,Campeche,Palizada,1099,medio,0.7244,863,0.7806,30.27146,21.53544,86.61751,87.77246,58.31382,66.19355,4512.924601,6456.817317,0.7655855,0.8406768,0.7718295,0.8057949,0.6358263,0.6956098
12011,Guerrero,Atoyac de Álvarez,1027,medio,0.7304,864,0.7805,27.10149,23.81834,82.91936,83.98542,66.60393,72.168,4197.650984,7480.892674,0.7928332,0.8210543,0.7748088,0.8004628,0.623739,0.7201807
14008,Jalisco,Arandas,630,medio,0.7615,865,0.7804,25.1037,22.47844,86.38224,88.58674,52.57887,57.11232,7625.756723,7832.101106,0.8100057,0.8325711,0.7511445,0.7809526,0.7233818,0.727838
14118,Jalisco,Yahualica de González Gallo,768,medio,0.7516,866,0.7804,24.80268,24.12546,88.74547,89.41534,55.64862,59.25025,5383.381426,7902.273266,0.812593,0.8184142,0.7771319,0.7936031,0.6652634,0.7293268
21051,Puebla,Chietla,914,medio,0.7389,867,0.7804,28.6186,18.18676,82.55954,83.21379,59.13572,63.55892,6228.02697,6837.053678,0.7797932,0.869461,0.747516,0.7666216,0.6895884,0.7051601
17010,Morelos,Jantetelco,778,medio,0.7504,868,0.7803,29.22266,19.19713,87.72014,88.92284,61.76263,66.13854,6096.930652,5439.103871,0.7746007,0.8607764,0.7906764,0.8132808,0.6860377,0.6669821
32001,Zacatecas,Apozol,950,medio,0.7360,869,0.7803,28.10099,20.92633,89.66584,90.38037,53.76308,59.89918,4824.038409,6352.084719,0.7842423,0.8459124,0.7769825,0.8021997,0.6469531,0.6928804
05023,Coahuila,Ocampo,784,medio,0.7501,870,0.7800,25.93622,30.24987,90.9659,93.19136,58.53506,64.43689,4796.057153,8337.920231,0.8028494,0.765771,0.8015562,0.8360654,0.6459821,0.7382834
30090,Veracruz,Jamapa,1191,medio,0.7172,871,0.7800,30.61051,19.02498,85.96805,86.9671,59.9897,65.62238,4004.494031,5856.259769,0.7626714,0.862256,0.773086,0.7985219,0.6158765,0.6793157
17005,Morelos,Coatlán del Río,1345,medio,0.7050,872,0.7799,28.9461,19.45073,83.88833,85.47237,55.91848,63.96245,3480.37969,6554.677733,0.7769779,0.8585964,0.7456505,0.783024,0.5924639,0.6981205
20193,Oaxaca,San Juan del Estado,1158,medio,0.7193,873,0.7798,27.96753,16.55507,87.26028,88.04627,60.97297,61.02117,3380.102565,5392.976526,0.7853895,0.8834862,0.7849784,0.790379,0.5875844,0.6655605
28029,Tamaulipas,Ocampo,1295,medio,0.7089,874,0.7797,34.87692,24.82091,87.50142,90.10321,64.74891,68.4124,3679.393378,6551.040998,0.7259988,0.8124363,0.7991725,0.8287294,0.6017448,0.6980278
21079,Puebla,Huitziltepec,737,medio,0.7538,875,0.7795,27.19635,17.13008,93.61091,94.07687,58.7243,64.00432,4908.043064,4095.469512,0.7920181,0.8785437,0.8198204,0.8405269,0.6498345,0.6196259
16105,Michoacán,Vista Hermosa,684,medio,0.7570,876,0.7795,24.40447,16.46842,86.26782,87.47823,49.7613,55.78799,7220.467516,6067.989611,0.816016,0.8842312,0.7409898,0.7691482,0.7142669,0.6852435
20550,Oaxaca,San Jerónimo Tlacochahuaya,1265,medio,0.7110,877,0.7794,28.84801,18.15882,86.02568,87.56567,59.14733,61.81029,3321.284463,5836.647557,0.7778212,0.8697013,0.7706623,0.7898055,0.5846545,0.6787559
10022,Durango,Poanas,541,medio,0.7684,878,0.7793,25.76697,20.54405,94.56192,94.35695,59.57258,62.11464,5606.398863,4990.901871,0.8043045,0.8491986,0.8289881,0.8360952,0.6720383,0.6526287
30093,Veracruz,Jilotepec,701,medio,0.7557,879,0.7792,24.44264,18.90036,87.45305,88.59442,58.33965,64.9343,5672.257584,5454.978747,0.8156881,0.8633273,0.7774858,0.8070771,0.6739875,0.6674685
16089,Michoacán,Tepalcatepec,974,medio,0.7341,880,0.7791,25.97818,20.78836,82.57927,83.43526,52.22179,57.57087,5719.810768,8543.328402,0.8024887,0.8470985,0.7246011,0.748138,0.6753809,0.7423453
21153,Puebla,Tecali de Herrera,913,medio,0.7389,881,0.7791,27.65752,17.96559,91.98759,93.34808,59.70523,63.29336,4023.165615,4434.165664,0.7880541,0.8713618,0.812268,0.8332984,0.6166529,0.6328878
15038,México,Isidro Fabela,748,medio,0.7530,882,0.7791,23.56065,18.85039,89.9446,91.02293,55.97948,62.83264,4904.725953,5134.326824,0.8232691,0.8637566,0.7862289,0.8162616,0.6497217,0.6573575
14107,Jalisco,Tuxcueca,743,medio,0.7533,883,0.7791,25.18878,26.0663,91.46497,92.09569,55.39275,61.07011,5106.543711,7388.216017,0.8092741,0.8017315,0.794409,0.8175383,0.6564518,0.7181001
14062,Jalisco,Mixtlán,1035,medio,0.7296,884,0.7790,28.06167,24.47439,90.56975,90.17188,54.75594,64.849,4059.817043,6804.775211,0.78458,0.815415,0.7863181,0.8173092,0.6181666,0.7043703
20143,Oaxaca,San Francisco Ixhuatán,1215,medio,0.7149,885,0.7790,28.04876,16.92061,78.19176,79.73177,66.67573,76.04994,4021.778532,5593.23056,0.7846912,0.8803441,0.7435309,0.7850449,0.6165954,0.6716458
32033,Zacatecas,Moyahua de Estrada,1055,medio,0.7284,886,0.7789,27.65396,17.61556,87.17561,87.63251,56.29771,63.75489,4315.397074,5400.12089,0.7880849,0.8743707,0.7688298,0.796733,0.6283563,0.6657816
32042,Zacatecas,Sombrerete,579,medio,0.7651,887,0.7788,27.52488,21.5081,92.94267,93.33127,58.41926,64.0447,6314.6869,5218.120392,0.7891941,0.840912,0.8143487,0.8356908,0.6918948,0.6600594
30082,Veracruz,Ixhuatlán del Sureste,948,medio,0.7363,888,0.7787,28.55064,19.51175,86.78886,87.65138,63.99027,67.73118,4536.942401,5471.641107,0.7803773,0.8580717,0.7918932,0.8101132,0.6367122,0.6679775
11005,Guanajuato,Apaseo el Grande,869,medio,0.7436,889,0.7787,29.05772,22.89702,85.04772,86.71752,56.59642,60.12148,6602.066809,7870.987957,0.7760183,0.8289735,0.7556396,0.7785217,0.6993228,0.7286647
14013,Jalisco,Atotonilco el Alto,680,medio,0.7572,890,0.7787,25.02011,22.39789,87.97908,89.3724,56.01447,59.16014,6161.383556,7031.268844,0.810724,0.8332638,0.7732421,0.7930164,0.6877928,0.7098352
14004,Jalisco,Amacueca,1044,medio,0.7292,891,0.7785,28.16688,25.23193,90.11778,92.30989,56.79744,63.27504,3962.197714,6650.769243,0.7836757,0.8089032,0.7901101,0.8263161,0.6141043,0.7005495
32051,Zacatecas,Villa de Cos,1111,medio,0.7235,892,0.7785,32.50123,20.09218,90.96703,91.48405,54.00289,59.34795,4569.058607,5698.898191,0.7464195,0.8530826,0.7864565,0.8077202,0.6378895,0.6747696
16112,Michoacán,Zitácuaro,852,medio,0.7450,893,0.7784,25.99101,22.02471,84.93256,87.77265,60.86964,64.50143,5332.39368,6581.992646,0.8023786,0.8364716,0.7691159,0.8001558,0.663675,0.6988146
27009,Tabasco,Jalapa,800,medio,0.7490,894,0.7784,26.83939,17.39305,89.87607,90.61612,61.0342,66.07438,4894.431272,4480.010488,0.7950865,0.8762833,0.8026212,0.8243554,0.649371,0.6346045
31054,Yucatán,Muxupip,1568,medio,0.6851,895,0.7783,32.35333,21.49669,82.74259,84.64342,59.66229,59.81964,2819.555667,7946.43721,0.7476906,0.8410099,0.7504916,0.7636883,0.5573202,0.730257
16106,Michoacán,Yurécuaro,671,medio,0.7578,896,0.7783,23.24939,18.22253,87.67034,87.16108,49.01641,54.54724,6617.798137,6744.268595,0.8259445,0.8691536,0.747857,0.762898,0.69972,0.7028796
14057,Jalisco,La Manzanilla de la Paz,870,medio,0.7433,897,0.7781,25.1595,24.45529,90.45473,90.75531,57.03501,61.28302,4291.88583,7019.402369,0.8095262,0.8155789,0.7931482,0.8093122,0.6274444,0.7095532
27012,Tabasco,Macuspana,583,medio,0.7650,898,0.7779,26.96528,19.27135,89.14554,90.18754,64.62684,66.68566,6299.681899,4919.317941,0.7940044,0.860138,0.8097264,0.8235358,0.6914977,0.6502175
31070,Yucatán,Sucilá,1165,medio,0.7188,899,0.7776,29.58066,19.97152,85.86698,89.27883,61.9802,67.70982,3776.919394,5153.747894,0.7715235,0.8541201,0.7790472,0.8208916,0.6061112,0.6579876
26010,Sonora,Bacerac,660,medio,0.7586,900,0.7776,27.78693,28.32102,95.08197,96.48562,57.96064,63.44969,5278.907382,6465.343272,0.7869418,0.7823508,0.8270819,0.8547364,0.6619924,0.69583
27005,Tabasco,Comalcalco,675,medio,0.7573,901,0.7776,24.99476,19.57831,89.00021,90.82719,62.66212,66.1521,5183.283652,4893.629973,0.8109423,0.8574994,0.8022085,0.8260216,0.6589414,0.6493437
22007,Querétaro,Ezequiel Montes,694,medio,0.7562,902,0.7775,27.37874,18.24584,84.03164,86.30704,54.4148,57.58954,8256.494186,6490.282879,0.7904503,0.8689533,0.7415936,0.7673454,0.7366455,0.6964726
14060,Jalisco,Mexticacán,1004,medio,0.7317,903,0.7775,27.98212,21.94081,88.46497,89.36515,56.35882,58.56354,4416.598321,6811.019754,0.785264,0.8371924,0.7776292,0.7909795,0.6322252,0.7045234
08064,Chihuahua,El Tule,453,medio,0.7763,904,0.7775,30.11913,22.94734,88.02395,86.4085,50.06676,57.92254,12689.29869,8169.529962,0.7668951,0.8285411,0.7537156,0.7691318,0.808374,0.7348782
29023,Tlaxcala,Natívitas,698,medio,0.7559,905,0.7774,25.26709,22.14781,93.04335,93.86773,61.28231,67.14383,4482.951349,4837.254156,0.8086014,0.8354131,0.8245633,0.8495976,0.6347141,0.6474097
13035,Hidalgo,Metepec,1258,medio,0.7116,906,0.7774,29.8246,21.60056,83.65174,87.39523,58.60178,60.28841,3922.149192,6983.282611,0.7694266,0.8401174,0.7530175,0.7835962,0.6124087,0.7086922
15079,México,Soyaniquilpan de Juárez,659,medio,0.7586,907,0.7772,26.27255,26.28597,91.6033,92.9078,61.64348,61.91067,5212.908872,6877.565798,0.7999588,0.7998435,0.8161669,0.8257543,0.6598926,0.7061462
21154,Puebla,Tecamachalco,1058,medio,0.7281,908,0.7772,26.55362,20.23563,86.40492,88.73414,58.93131,64.03896,3967.83972,5699.398403,0.7975426,0.8518494,0.7724705,0.8050241,0.6143417,0.6747842
17019,Morelos,Tepalcingo,1038,medio,0.7296,909,0.7771,29.38895,19.22721,84.07234,85.00032,60.16092,66.83423,5051.828493,5928.277961,0.7731712,0.8605176,0.7610187,0.7894496,0.6546538,0.6813558
30101,Veracruz,Mariano Escobedo,790,medio,0.7497,910,0.7770,25.77965,21.58979,81.37394,84.06816,63.86447,64.63287,6232.448344,7257.611575,0.8041953,0.8402096,0.7553745,0.7758973,0.6897069,0.7151233
24034,San Luis Potosí,San Vicente Tancuayalab,1262,medio,0.7111,911,0.7770,32.87727,21.45178,81.92294,85.31605,68.29392,72.35938,4018.643002,5873.114948,0.7431872,0.8413962,0.7737994,0.8099716,0.6164652,0.6797954
17021,Morelos,Tetecala,633,medio,0.7613,912,0.7770,24.66122,22.65405,85.57124,87.81908,60.72114,66.8991,6526.274409,6302.870592,0.8138089,0.8310618,0.7728787,0.8084575,0.6973957,0.6915822
21008,Puebla,Ahuazotepec,856,medio,0.7447,913,0.7769,29.04996,22.5442,85.06125,86.24194,60.39916,64.00935,6239.667663,7066.222745,0.7760854,0.832006,0.7684056,0.7883108,0.6899001,0.7106628
29055,Tlaxcala,San Lucas Tecopilco,975,medio,0.7340,914,0.7769,27.13901,18.22149,89.45704,87.42349,61.88235,70.14354,3796.9496,4769.592556,0.7925109,0.8691623,0.8026547,0.816635,0.606994,0.6450586
07019,Chiapas,Comitán de Domínguez,1007,medio,0.7315,915,0.7768,25.51252,18.62243,82.36564,83.78762,55.42212,59.25826,5039.366359,6990.623707,0.8064916,0.8657158,0.7338446,0.7561117,0.6542416,0.7088675
07102,Chiapas,Tuxtla Chico,1448,medio,0.6966,916,0.7768,30.86794,19.5252,78.32748,79.1988,63.26171,68.21949,3567.15599,7354.730335,0.7604586,0.8579565,0.7330556,0.7553903,0.5965743,0.717342
16087,Michoacán,Taretan,909,medio,0.7393,917,0.7768,27.19749,20.98386,85.63377,86.41357,58.95427,63.16445,5177.184808,6569.364955,0.7920083,0.845418,0.767406,0.7866387,0.6587449,0.698494
15016,México,Axapusco,662,medio,0.7583,918,0.7768,25.411,24.25115,89.92677,91.89337,61.31783,65.02151,5339.267849,6017.259759,0.8073641,0.8173337,0.8039045,0.8293608,0.6638901,0.6838423
16085,Michoacán,Tangancícuaro,930,medio,0.7378,919,0.7767,25.10365,16.15382,82.35602,83.37072,49.81558,53.90365,6181.665958,6943.175132,0.8100063,0.8869353,0.7150921,0.7354836,0.6883414,0.7077308
30109,Veracruz,Misantla,934,medio,0.7375,920,0.7766,27.44969,19.78856,86.4254,87.59333,63.52298,72.09343,4485.605903,4912.37422,0.7898406,0.8556924,0.7879126,0.824267,0.6348128,0.6499817
20239,Oaxaca,San Martín Huamelúlpam,1162,medio,0.7189,921,0.7765,27.2111,18.79363,87.64204,89.01252,67.89838,74.93188,2772.081926,4158.532517,0.7918915,0.8642443,0.8106082,0.8431897,0.5544861,0.6221763
25014,Sinaloa,Rosario,666,medio,0.7582,922,0.7764,26.11416,22.35343,90.71932,91.40557,65.17458,70.34543,4955.017635,4967.130916,0.8013201,0.8336461,0.8220441,0.8438552,0.6514243,0.6518319
31040,Yucatán,Izamal,1346,medio,0.7049,923,0.7764,28.8435,18.14038,79.64159,82.49868,63.02345,64.0073,3556.066889,6473.068889,0.7778596,0.8698596,0.7410221,0.7633488,0.5960546,0.6960294
20333,Oaxaca,San Pedro Totolapa,1316,medio,0.7069,924,0.7761,27.8516,16.53519,83.43768,85.783,60.54105,64.16584,3159.073521,5189.967693,0.786386,0.8836573,0.7580547,0.7857729,0.5762972,0.6591564
13024,Hidalgo,Huasca de Ocampo,1256,medio,0.7118,925,0.7759,30.75756,18.94842,83.80994,87.74773,62.23202,63.70915,3820.915159,5462.95922,0.7614074,0.8629138,0.766173,0.7973487,0.6080441,0.6677125
20204,Oaxaca,San Juan Lajarcia,1319,medio,0.7067,926,0.7759,28.03118,15.61068,86.14319,88.79493,64.20664,64.1129,2651.974911,4375.142358,0.7848423,0.8916037,0.7883101,0.8056759,0.5470932,0.6306512
19027,Nuevo León,Los Herreras,99,medio,0.8230,927,0.7759,25.04905,29.15539,94.58537,91.54834,49.68789,49.28717,17562.75185,10579.22756,0.8104756,0.7751791,0.7961954,0.7746128,0.8626214,0.7780197
21176,Puebla,Tilapa,1051,medio,0.7288,928,0.7759,28.50621,17.67733,84.50418,85.75488,59.61706,68.70687,4727.155855,5008.163926,0.780759,0.8738399,0.7620847,0.8007221,0.643567,0.653205
13055,Hidalgo,Santiago de Anaya,823,medio,0.7469,929,0.7758,27.79362,17.08075,84.36565,86.60809,63.93413,70.45286,5822.630759,4530.237613,0.786884,0.8789679,0.7755514,0.8122301,0.6783546,0.6364653
31053,Yucatán,Muna,1142,medio,0.7206,930,0.7758,27.42457,20.07044,85.82416,85.78304,57.23163,65.03217,3845.385473,6082.385648,0.7900563,0.8532696,0.7629332,0.7886608,0.6091096,0.6856391
20356,Oaxaca,Santa Ana del Valle,1619,medio,0.6800,931,0.7757,30.59184,19.62601,88.72234,90.11461,54.47942,56.25879,2050.238301,5949.975972,0.7628317,0.8570896,0.7730803,0.7882934,0.5041407,0.6819655
21071,Puebla,Huauchinango,919,medio,0.7386,932,0.7756,26.85685,21.07749,82.65504,85.00277,64.13666,68.3322,5102.275457,6159.735148,0.7949364,0.8446131,0.7648224,0.7944591,0.6563123,0.6877482
14052,Jalisco,Juchitlán,829,medio,0.7467,933,0.7755,26.44856,27.68907,91.91919,92.73272,57.55119,59.87623,4547.866133,7521.807199,0.7984459,0.7877826,0.8046319,0.8178055,0.6371136,0.721091
28037,Tamaulipas,Soto la Marina,1024,medio,0.7307,934,0.7755,31.43801,22.59458,89.54534,89.03433,57.61929,63.34442,4843.129721,6257.498874,0.7555586,0.8315731,0.7890332,0.8047103,0.6476123,0.6903764
30116,Veracruz,Oluta,1112,medio,0.7233,935,0.7755,25.97911,20.39991,82.58219,85.2203,62.50902,67.97628,3837.459642,5930.913155,0.8024811,0.8504374,0.7589113,0.7947229,0.6087653,0.6814299
20536,Oaxaca,San Vicente Nuñú,1296,medio,0.7088,936,0.7755,29.45529,17.25127,90.36458,89.10614,54.08805,58.39416,3066.107586,5227.589763,0.772601,0.8775021,0.782724,0.7886881,0.5713117,0.660362
14028,Jalisco,Cuautla,758,medio,0.7524,937,0.7753,28.30526,21.87864,88.46395,89.79592,60.76459,58.87978,5969.110013,6370.942422,0.7824866,0.8377268,0.7923083,0.7949054,0.6825014,0.6933751
20525,Oaxaca,Santo Domingo Zanatepec,1291,medio,0.7093,938,0.7753,28.56381,16.20328,78.125,79.64373,63.6601,70.86536,3976.169066,5613.099305,0.780264,0.8865101,0.7330337,0.7671761,0.6146917,0.6722376
11042,Guanajuato,Valle de Santiago,780,medio,0.7503,939,0.7752,26.64535,22.8024,86.13493,87.24381,54.54629,58.48984,6562.275889,7442.219881,0.7967541,0.8297866,0.7560538,0.7765915,0.6983138,0.7193156
30164,Veracruz,Teocelo,803,medio,0.7488,940,0.7752,25.08552,20.24034,86.04386,88.01294,56.42023,63.3308,5694.083432,5738.891096,0.810162,0.8518089,0.7616932,0.7978556,0.6746285,0.6759368
01004,Aguascalientes,Cosío,715,medio,0.7553,941,0.7751,25.34987,27.89068,93.74752,93.23084,59.02816,66.38478,4527.227773,6499.310164,0.8078898,0.7860498,0.821744,0.8428215,0.6363544,0.6967046
17015,Morelos,Miacatlán,1041,medio,0.7295,942,0.7750,29.10667,20.56896,82.36064,83.99329,58.86884,63.53543,5462.663152,6812.293477,0.7755977,0.8489844,0.7453004,0.77174,0.6677034,0.7045546
04009,Campeche,Escárcega,1176,medio,0.7181,943,0.7750,28.40235,18.50202,83.26823,85.23904,62.23027,66.87936,3869.397869,5446.633874,0.781652,0.8667513,0.7625558,0.7911915,0.6101487,0.667213
30175,Veracruz,Tihuatlán,1199,medio,0.7158,944,0.7750,30.47664,21.0891,84.21741,86.71526,65.70637,69.06413,3714.636106,5612.557735,0.7638221,0.8445137,0.7804706,0.8083155,0.6033359,0.6722215
16060,Michoacán,Numarán,875,medio,0.7430,945,0.7749,25.96067,17.19932,87.53938,86.55881,52.77634,58.74324,5437.034174,5678.77962,0.8026394,0.8779484,0.759517,0.7728695,0.6669185,0.6741793
21034,Puebla,Coronango,1078,medio,0.7267,946,0.7747,27.23636,20.92453,90.82175,92.51267,58.10009,61.31749,3420.493714,5126.621328,0.7916743,0.8459283,0.7991453,0.8211428,0.5895671,0.6571068
32043,Zacatecas,Susticacán,,medio,,947,0.7746,28.39805,25.69761,86.49289,86.84834,59.2955,68.00895,,7182.939186,0.7816889,0.8049008,0.774271,0.8056855,,0.7133971
21181,Puebla,Tlaltenango,951,medio,0.7360,948,0.7746,24.6967,18.76626,90.70972,92.10672,55.77416,61.51158,3729.363689,4634.995921,0.813504,0.8644795,0.7906453,0.8190834,0.6039963,0.6402809
14087,Jalisco,Tecalitlán,678,medio,0.7572,949,0.7746,25.5144,23.50607,86.15533,86.80393,54.8844,60.96135,6958.522033,7391.05912,0.8064752,0.8237385,0.7573168,0.7818974,0.7080994,0.7181643
20250,Oaxaca,San Mateo Etlatongo,1434,medio,0.6975,950,0.7745,29.38052,17.09685,85.57692,92.47606,59.7561,64.9635,2693.090046,3908.412963,0.773244,0.8788291,0.7696998,0.833052,0.549661,0.6118231
16058,Michoacán,Nuevo Parangaricutiro,860,medio,0.7444,951,0.7745,26.18797,19.48286,88.20755,90.03758,55.12494,60.97561,5239.296963,5272.373523,0.8006858,0.8583202,0.7718002,0.8035026,0.6607354,0.6617857
10030,Durango,San Pedro del Gallo,1054,medio,0.7285,952,0.7745,28.3004,24.55424,93.43308,94.3074,60.7947,57.3913,3181.636505,6199.311117,0.782528,0.8147285,0.8255362,0.8200203,0.577485,0.6888171
24024,San Luis Potosí,Rioverde,849,medio,0.7452,953,0.7744,28.77489,18.76305,85.08284,86.045,61.70872,64.84373,6038.273956,5510.342963,0.7784494,0.8645072,0.7729147,0.7897791,0.6844242,0.6691539
31102,Yucatán,Valladolid,1050,medio,0.7288,954,0.7744,26.11619,23.53287,81.21088,82.41507,63.31697,66.0463,4430.699736,7946.707157,0.8013027,0.8235079,0.7524624,0.7695882,0.6327572,0.7302626
14012,Jalisco,Atenguillo,505,medio,0.7712,955,0.7744,25.45723,25.26803,90.68713,90.2027,58.68773,61.05703,6897.47523,7031.965228,0.8069671,0.8085932,0.8002067,0.8048748,0.7066287,0.7098517
14100,Jalisco,Tomatlán,906,medio,0.7397,956,0.7744,27.05307,26.22835,88.4806,88.78523,61.67412,65.9629,4369.370832,7088.763012,0.7932497,0.8003384,0.7954511,0.8117779,0.6304309,0.7111944
13084,Hidalgo,Zimapán,804,medio,0.7487,957,0.7743,28.73183,22.6669,86.46552,88.23736,62.06391,67.43377,6023.747049,5851.756746,0.7788197,0.8309516,0.7833165,0.8130283,0.6840222,0.6791874
14020,Jalisco,Cabo Corrientes,1152,medio,0.7199,958,0.7742,35.21949,29.14947,90.187,91.49933,62.53035,65.59017,4282.442133,7429.945412,0.7230543,0.7752298,0.8096812,0.8286294,0.6270768,0.7190402
20427,Oaxaca,Santa María Petapa,1459,medio,0.6958,959,0.7742,27.62485,16.76915,79.14647,80.65001,62.14921,66.07653,2940.235889,5997.184222,0.7883349,0.8816459,0.7348072,0.7579218,0.5643153,0.6832845
20196,Oaxaca,San Juan Evangelista Analco,1045,medio,0.7292,960,0.7742,26.043,16.18289,88.66667,87.54098,70.63492,63.33333,2851.098125,4666.21025,0.8019318,0.8866853,0.8265609,0.7947177,0.559177,0.6414012
07108,Chiapas,Villaflores,1149,medio,0.7202,961,0.7742,28.04839,18.33361,80.62077,81.72134,57.24712,64.14567,4849.354663,6467.312821,0.7846942,0.8681986,0.7282956,0.7586278,0.6478267,0.6958809
21090,Puebla,Juan C. Bonilla,884,medio,0.7421,962,0.7741,25.62843,22.48291,92.80625,93.28946,56.00443,62.44163,3994.193585,5215.841774,0.8054951,0.8325327,0.8053898,0.8300685,0.6154466,0.6599865
12048,Guerrero,Petatlán,892,medio,0.7414,963,0.7741,26.04876,18.99062,82.51588,83.15771,58.45787,64.53567,5793.678185,6262.080702,0.8018821,0.8625511,0.7449654,0.7695036,0.6775225,0.6904985
16109,Michoacán,Zináparo,596,medio,0.7642,964,0.7738,22.84305,23.02951,88.52746,85.70833,51.7696,60.03976,6650.151408,7568.526974,0.8294372,0.8278346,0.7627484,0.7715214,0.700534,0.7221245
15040,México,Ixtapan de la Sal,798,medio,0.7492,965,0.7737,25.72537,25.31235,87.40209,89.08963,56.74793,62.94152,5582.961116,7006.978115,0.804662,0.808212,0.7718403,0.8037359,0.6713391,0.7092576
21194,Puebla,Venustiano Carranza,1338,medio,0.7054,966,0.7737,32.12027,18.56187,78.29184,81.82563,66.36112,71.77568,4193.83092,5543.519575,0.7496939,0.8662363,0.7431493,0.7847565,0.6235871,0.6701558
14105,Jalisco,Tototlán,726,medio,0.7546,967,0.7736,25.47381,21.76872,87.78501,88.93805,52.58621,56.63435,6496.423652,6653.27142,0.8068241,0.8386716,0.7605208,0.7817015,0.6966305,0.7006123
13036,Hidalgo,San Agustín Metzquititlán,1039,medio,0.7295,968,0.7736,28.26713,18.19128,87.51885,86.75519,58.06732,62.38878,4329.622786,5382.344651,0.782814,0.8694221,0.7770167,0.7863305,0.6289056,0.6652312
31007,Yucatán,Cacalchén,1499,medio,0.6919,969,0.7736,28.05092,19.41309,82.18417,85.34445,56.8779,59.08714,2758.020863,6471.976248,0.7846727,0.8589196,0.7374875,0.7659202,0.5536373,0.6960012
21164,Puebla,Tepeaca,935,medio,0.7374,970,0.7735,25.94446,19.60916,88.96377,89.90234,57.55543,61.96569,4223.336887,5141.237012,0.8027787,0.8572345,0.7849432,0.8059012,0.6247572,0.6575819
